time,NewID,FCH4_count,nbar1,nbar2,nbar3,nbar4,nbar5,nbar6,nbar7,sm_s_wetness,sm_r_wetness,sm_p_wetness,pa,tas,spfh,ts1,ts2,ts3,rsds,rsdl,le,h,dem,slope,cti,spi,FCH4_mean
2015-09-27,CASCC,38,406.0,1658.0,149.0,311.0,1717.0,1218.0,549.0,0.5418347120285034,0.5616739392280579,0.5359220504760742,97.24221875,0.2238555997610092,0.003126007504761219,1.8024842,3.0592895,4.029474,6444309.374999997,22909136.1328125,29.954790000000006,-2.362374,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,29.572631578947373
2015-09-28,CASCC,24,417.0,1659.0,152.0,316.0,1703.0,1104.0,550.0,0.5206359028816223,0.5619868636131287,0.5368098020553589,97.563265625,0.5102936029434204,0.0032022646628320213,0.5168090999999999,2.137628,3.702966200000001,5032068.804931642,21810206.46972656,14.709287,-3.5683885,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,17.053333333333338
2015-09-29,CASCC,33,417.0,1670.0,153.0,314.0,1740.0,1134.0,558.0,0.5143676400184631,0.5628823041915894,0.5379185080528259,96.5874765625,5.133508205413818,0.0054866005666553965,2.9494567000000003,2.2063537,3.3346496,6106292.41333006,26991223.681640625,17.39582,-2.4190287999999995,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,20.496666666666673
2015-09-30,CASCC,48,418.0,1672.0,152.0,316.0,1739.0,1133.0,559.0,0.4970952272415161,0.5621725916862488,0.5376489758491516,96.308625,12.210992813110352,0.006800682283937931,8.947901,5.0212645999999985,3.439569,6227254.687499993,26641950.732421875,33.771095,-63.58978000000001,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,13.550895833333328
2015-10-01,CASCC,40,416.0,1672.0,151.0,314.0,1742.0,1137.0,561.0,0.4913390874862671,0.5624526739120483,0.5379804968833923,97.730421875,6.929345607757568,0.004551147576421499,6.5432677,6.3820434,4.10296,4519483.593750014,23724346.28906249,16.053205,-14.82078,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,27.39425
2015-10-02,CASCC,36,415.0,1670.0,150.0,313.0,1744.0,1142.0,562.0,0.4896583259105682,0.5627549886703491,0.5383536815643309,99.29734375,0.7103515863418579,0.0031019775196909904,3.0779357000000003,4.6244445,4.362146,9646776.672363287,21928931.323242173,19.068876,30.757336,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,20.785
2015-10-03,CASCC,21,412.0,1666.0,149.0,311.0,1743.0,1142.0,561.0,0.4794311821460724,0.561959981918335,0.5378314256668091,99.2845859375,0.7916046380996704,0.0026537224184721717,1.3863465,2.901422,4.0933470000000005,10273468.359374994,20359287.37792969,17.808155,20.125143,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,14.28657142857143
2015-10-04,CASCC,40,416.0,1646.0,148.0,308.0,1758.0,1145.0,582.0,0.4674727022647858,0.5609627366065979,0.537079393863678,98.11575,2.5566954612731934,0.003076657420024276,2.1073241,2.5724425,3.6818175,8396905.078124993,22006929.41894532,17.989094,5.0348873,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,22.61275
2015-10-05,CASCC,33,413.0,1642.0,148.0,306.0,1755.0,1145.0,579.0,0.4579700827598572,0.5598272085189819,0.5361791253089905,98.0835625,2.3726134300231934,0.003713695798069239,2.5790648,2.7958312000000003,3.4158873999999995,7463402.8198242225,22402625.09765625,12.902433,7.669894,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,19.561515151515152
2015-10-06,CASCC,18,427.0,1716.0,149.0,316.0,1822.0,1214.0,587.0,0.4610122442245483,0.5589878559112549,0.5354664325714111,97.97921875,2.701486110687256,0.003360975766554475,1.6957337,2.508325,3.2306151,9314032.324218744,20598984.887695324,9.318035,18.05504,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,8.047722222222221
2015-10-07,CASCC,16,423.0,1709.0,148.0,313.0,1816.0,1213.0,584.0,0.4608774781227112,0.5582926273345947,0.5348134636878967,97.7343203125,2.024285793304444,0.003310833359137177,1.1219116000000002,2.0838866,3.0013976,8196278.796386714,20974461.54785157,8.90206,21.72822,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,25.505
2015-10-08,CASCC,16,419.0,1701.0,147.0,310.0,1811.0,1211.0,581.0,0.4610151946544647,0.5577511191368103,0.5342748761177063,98.14821875,-0.3242858946323395,0.003161921864375472,0.38729247,1.5293823,2.7201781000000005,5328988.714599616,22102891.479492188,8.519202,17.458242000000002,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,10.82875
2015-10-10,CASCC,26,411.0,1686.0,145.0,304.0,1801.0,1207.0,574.0,0.4618005454540253,0.5579019784927368,0.5343173742294312,95.4341171875,-1.692541480064392,0.003433559788390994,0.010003662,0.77660525,2.0853515,3277835.101318372,24850198.828125,10.674265,-5.289669,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,34.33846153846153
2015-10-11,CASCC,39,402.0,1629.0,142.0,296.0,1738.0,1132.0,549.0,0.4671969711780548,0.5579264760017395,0.5343335270881653,96.4690546875,-2.702871799468994,0.0030869957990944386,0.010003662,0.6664978,1.8375489,5675284.973144534,23304293.261718746,17.620672,0.37860495,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,19.243076923076924
2015-10-12,CASCC,30,399.0,1629.0,131.0,288.0,1731.0,1145.0,545.0,0.4667876958847046,0.5582192540168762,0.5345382690429688,96.4661171875,-3.3152680397033687,0.002994074020534754,0.010003662,0.5862061,1.639093,4400106.317138648,23248815.38085938,8.752435,-2.8085096000000003,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,14.153000000000002
2015-10-13,CASCC,23,400.0,1613.0,149.0,284.0,1694.0,1146.0,540.0,0.5355456471443176,0.5645227432250977,0.5392696857452393,96.2140859375,-0.3860839903354645,0.00379579933360219,0.010003662,0.5222107,1.4776245,6181688.891601558,24014320.751953114,4.404423,-8.285135,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,16.28739130434783
2015-10-14,CASCC,21,390.0,1614.0,135.0,270.0,1718.0,1247.0,553.0,0.5754722952842712,0.5807971954345703,0.5524806976318359,97.5342578125,-0.2656005918979645,0.0035201073624193673,0.010003662,0.47106323,1.3440186,6909091.699218746,22049468.920898434,10.800738,-5.351527,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,16.376238095238097
2015-11-02,CASCC,13,2521.0,3158.0,2855.0,2632.0,2261.0,435.0,145.0,0.5130426287651062,0.5853262543678284,0.5590447187423706,97.55271875,-11.815496444702148,0.0012427110923454163,-5.3003297,-3.0583863,0.16912231,3932227.0019531175,18180067.67578125,2.5675852000000003,6.931508,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,7.509230769230768
2015-11-03,CASCC,6,2500.0,3150.0,2830.0,2599.0,2254.0,432.0,144.0,0.5183916687965393,0.5854030251502991,0.559007465839386,97.5696328125,-12.892843246459961,0.0011999525595456366,-5.3784547,-3.4257873999999995,0.16002807,3710074.053955069,17936476.391601574,2.1603055,8.844482000000003,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,0.0
2016-03-24,CASCC,15,5293.0,5330.0,5205.0,5364.0,2249.0,750.0,311.0,0.5196517109870911,0.5855798721313477,0.5591617226600647,97.71003125,-11.122350692749023,0.001494875061325729,-5.074743700000001,-4.626288,-3.8540406,12443960.7421875,18286509.375,16.271152,-3.8127508,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,3.694666666666667
2016-03-25,CASCC,22,5308.0,5307.0,5042.0,5381.0,2282.0,634.0,318.0,0.5137030482292175,0.5856072902679443,0.5592001080513,97.473875,-6.8421387672424325,0.002139591844752431,-5.658911,-4.9955506,-3.9401612,13185885.05859375,20381623.2421875,17.787551999999994,6.565987,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,4.3330909090909095
2016-03-26,CASCC,22,5310.0,5304.0,5048.0,5384.0,2269.0,631.0,316.0,0.5133416652679443,0.5856517553329468,0.5592494606971741,97.2358359375,-4.086279392242432,0.002672926755622029,-5.362311,-4.9467835,-4.051337,12586142.28515625,19639154.8828125,9.100076,-10.371507,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,6.768409090909089
2016-03-27,CASCC,25,5227.0,5170.0,5165.0,5323.0,1841.0,1085.0,275.0,0.5156711339950562,0.5856575965881348,0.5592391490936279,96.8395390625,-2.1152405738830566,0.003268043510615825,-4.8440614,-4.674231,-4.0235660000000015,10961604.4921875,22121200.1953125,6.056018,-3.7027123,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,8.602599999999999
2016-03-28,CASCC,31,5348.0,5337.0,5056.0,5420.0,2212.0,608.0,305.0,0.5293410420417786,0.5862939953804016,0.5597294569015503,97.1923828125,-0.3751586973667145,0.0036912099458277225,-3.672583,-3.9675965,-3.8175416,13162568.5546875,22820623.2421875,10.325196,-19.609682,284.9738464355469,0.23087897896766665,-0.7262166738510132,0.00023992915521375835,7.184193548387097
